,doc_id,original_tokens,tokens,prediction,truth
42007,3169,13,676,O,O
42008,3169,20,324,O,O
42009,3169,,,,
42010,3170,middlesbrough,11700,B-PER,B-ORG
42011,3170,17,759,O,O
42012,3170,3,314,O,O
42013,3170,6,524,O,O
42014,3170,8,652,O,O
42015,3170,20,324,O,O
42016,3170,28,1086,O,O
42017,3170,,,,
42018,3171,blackburn,9003,B-PER,B-ORG
42019,3171,16,696,B-PER,O
42020,3171,2,232,O,O
42021,3171,7,632,O,O
42022,3171,7,632,O,O
42023,3171,16,696,B-PER,O
42024,3171,21,952,B-PER,O
42025,3171,,,,
42026,3172,southampton,10046,B-PER,B-ORG
42027,3172,17,759,O,O
42028,3172,3,314,O,O
42029,3172,4,409,O,O
42030,3172,10,206,O,O
42031,3172,24,795,O,O
42032,3172,32,2246,O,O
42033,3172,,,,
42034,3173,coventry,13163,B-PER,B-ORG
42035,3173,16,696,O,O
42036,3173,1,176,O,O
42037,3173,7,632,O,O
42038,3173,8,652,O,O
42039,3173,10,206,O,O
42040,3173,23,1021,O,O
42041,3173,,,,
42042,3174,nottingham,11802,B-PER,B-ORG
42043,3174,forest,2061,B-PER,I-ORG
42044,3174,15,404,B-PER,O
42045,3174,1,176,O,O
42046,3174,6,524,O,O
42047,3174,8,652,O,O
42048,3174,12,421,O,O
42049,3174,25,579,O,O
42050,3174,,,,
42051,3175,division,722,O,O
42052,3175,,,,
42053,3176,bolton,6907,B-PER,B-ORG
42054,3176,21,952,B-PER,O
42055,3176,11,418,O,O
42056,3176,8,652,O,O
42057,3176,2,232,B-PER,O
42058,3176,43,3501,O,O
42059,3176,28,1086,O,O
42060,3176,,,,
42061,3177,sheffield,7301,O,B-ORG
42062,3177,united,104,O,I-ORG
42063,3177,21,952,B-PER,O
42064,3177,11,418,O,O
42065,3177,6,524,O,O
42066,3177,4,409,O,O
42067,3177,38,2959,O,O
42068,3177,20,324,O,O
42069,3177,,,,
42070,3178,barnsley,24485,B-PER,B-ORG
42071,3178,21,952,B-PER,O
42072,3178,10,206,O,O
42073,3178,8,652,O,O
42074,3178,3,314,O,O
42075,3178,38,2959,O,O
42076,3178,26,1076,O,O
42077,3178,,,,
42078,3179,crystal,6164,B-PER,B-ORG
42079,3179,palace,2533,B-PER,I-ORG
42080,3179,21,952,B-PER,O
42081,3179,9,790,O,O
42082,3179,8,652,O,O
42083,3179,4,409,O,O
42084,3179,46,3642,O,O
42085,3179,22,947,O,O
42086,3179,,,,
42087,3180,wolverhampton,21276,B-PER,B-ORG
42088,3180,21,952,O,O
42089,3180,9,790,O,O
42090,3180,6,524,O,O
42091,3180,6,524,O,O
42092,3180,29,1263,O,O
42093,3180,21,952,O,O
42094,3180,,,,
42095,3181,tranmere,38245,B-PER,B-ORG
42096,3181,22,947,O,O
42097,3181,9,790,O,O
42098,3181,5,422,O,O
42099,3181,8,652,O,O
42100,3181,31,1245,O,O
42101,3181,26,1076,O,O
42102,3181,,,,
42103,3182,norwich,13350,O,B-ORG
42104,3182,20,324,O,O
42105,3182,9,790,O,O
42106,3182,5,422,O,O
42107,3182,6,524,O,O
42108,3182,27,1094,O,O
42109,3182,21,952,O,O
42110,3182,,,,
42111,3183,birmingham,5266,B-PER,B-ORG
42112,3183,22,947,B-PER,O
42113,3183,8,652,B-PER,O
42114,3183,8,652,B-PER,O
42115,3183,6,524,O,O
42116,3183,23,1021,B-PER,O
42117,3183,21,952,B-PER,O
42118,3183,,,,
42119,3184,oxford,4520,O,B-LOC
42120,3184,22,947,B-PER,O
42121,3184,8,652,O,O
42122,3184,6,524,O,O
42123,3184,8,652,O,O
42124,3184,27,1094,O,O
42125,3184,21,952,B-PER,O
42126,3184,,,,
42127,3185,stoke,12043,O,B-ORG
42128,3185,20,324,O,O
42129,3185,8,652,O,O
42130,3185,6,524,O,O
42131,3185,6,524,O,O
42132,3185,27,1094,O,O
42133,3185,30,407,O,O
42134,3185,,,,
42135,3186,swindon,25401,B-PER,B-ORG
42136,3186,22,947,O,O
42137,3186,9,790,O,O
42138,3186,2,232,O,O
42139,3186,11,418,O,O
42140,3186,32,2246,O,O
42141,3186,28,1086,O,O
42142,3186,,,,
42143,3187,charlton,11227,O,B-ORG
42144,3187,21,952,B-PER,O
42145,3187,9,790,O,O
42146,3187,2,232,O,O
42147,3187,10,206,O,O
42148,3187,23,1021,O,O
42149,3187,29,1263,O,O
42150,3187,,,,
42151,3188,huddersfield,21632,B-PER,B-ORG
42152,3188,22,947,O,O
42153,3188,7,632,O,O
42154,3188,7,632,O,O
42155,3188,8,652,O,O
42156,3188,25,579,O,O
42157,3188,28,1086,O,O
42158,3188,,,,
42159,3189,queens,6692,O,B-ORG
42160,3189,park,625,O,I-ORG
42161,3189,rangers,3088,B-PER,I-ORG
42162,3189,22,947,O,O
42163,3189,7,632,O,O
42164,3189,7,632,O,O
42165,3189,8,652,O,O
42166,3189,25,579,O,O
42167,3189,28,1086,O,O
42168,3189,,,,
42169,3190,port,1414,O,B-ORG
42170,3190,vale,12596,B-PER,I-ORG
42171,3190,22,947,B-PER,O
42172,3190,6,524,O,O
42173,3190,10,206,O,O
42174,3190,6,524,O,O
42175,3190,19,904,B-PER,O
42176,3190,22,947,B-PER,O
42177,3190,,,,
42178,3191,ipswich,15840,B-PER,B-ORG
42179,3191,22,947,B-PER,O
42180,3191,6,524,O,O
42181,3191,8,652,O,O
42182,3191,8,652,O,O
42183,3191,27,1094,O,O
42184,3191,32,2246,O,O
42185,3191,,,,
42186,3192,manchester,2879,B-PER,B-ORG
42187,3192,city,115,O,I-ORG
42188,3192,22,947,O,O
42189,3192,8,652,O,O
42190,3192,2,232,O,O
42191,3192,12,421,O,O
42192,3192,26,1076,O,O
42193,3192,35,1678,O,O
42194,3192,,,,
42195,3193,portsmouth,8685,B-PER,B-LOC
42196,3193,22,947,O,O
42197,3193,7,632,O,O
42198,3193,5,422,O,O
42199,3193,10,206,O,O
42200,3193,25,579,O,O
42201,3193,29,1263,O,O
42202,3193,,,,
42203,3194,reading,2185,B-PER,B-ORG
42204,3194,22,947,O,O
42205,3194,7,632,O,O
42206,3194,5,422,O,O
42207,3194,10,206,O,O
42208,3194,25,579,O,O
42209,3194,33,2576,B-PER,O
42210,3194,,,,
42211,3195,west,259,O,B-ORG
42212,3195,bromwich,21175,O,I-ORG
42213,3195,20,324,O,O
42214,3195,5,422,O,O
42215,3195,9,790,O,O
42216,3195,6,524,O,O
42217,3195,26,1076,O,O
42218,3195,31,1245,O,O
42219,3195,,,,
42220,3196,southend,30794,O,B-ORG
42221,3196,22,947,O,O
42222,3196,5,422,O,O
42223,3196,9,790,O,O
42224,3196,8,652,O,O
42225,3196,23,1021,O,O
42226,3196,36,2623,B-PER,O
42227,3196,,,,
42228,3197,grimsby,29145,O,B-ORG
42229,3197,22,947,O,O
42230,3197,5,422,O,O
42231,3197,6,524,O,O
42232,3197,11,418,O,O
42233,3197,24,795,O,O
42234,3197,41,3446,O,O
42235,3197,,,,
42236,3198,bradford,9924,O,B-ORG
42237,3198,22,947,O,O
42238,3198,5,422,O,O
42239,3198,6,524,O,O
42240,3198,11,418,O,O
42241,3198,21,952,B-PER,O
42242,3198,37,2991,B-PER,O
42243,3198,,,,
42244,3199,oldham,19605,B-PER,B-ORG
42245,3199,22,947,O,O
42246,3199,4,409,O,O
42247,3199,8,652,O,O
42248,3199,10,206,O,O
42249,3199,23,1021,O,O
42250,3199,28,1086,O,O
42251,3199,,,,
42252,3200,division,722,O,O
42253,3200,,,,
42254,3201,brentford,35799,O,B-ORG
42255,3201,22,947,O,O
42256,3201,11,418,O,O
42257,3201,7,632,O,O
42258,3201,4,409,O,O
42259,3201,35,1678,O,O
42260,3201,23,1021,O,O
42261,3201,,,,
42262,3202,millwall,26378,B-PER,B-ORG
42263,3202,22,947,O,O
42264,3202,11,418,O,O
42265,3202,7,632,O,O
42266,3202,4,409,O,O
42267,3202,32,2246,O,O
42268,3202,22,947,O,O
42269,3202,,,,
42270,3203,bury,10598,O,B-ORG
42271,3203,21,952,O,O
42272,3203,11,418,O,O
42273,3203,6,524,O,O
42274,3203,4,409,O,O
42275,3203,33,2576,B-PER,O
42276,3203,20,324,O,O
42277,3203,,,,
42278,3204,luton,21239,B-PER,B-ORG
42279,3204,21,952,O,O
42280,3204,11,418,O,O
42281,3204,4,409,O,O
42282,3204,6,524,O,O
42283,3204,34,2762,O,O
42284,3204,25,579,O,O
42285,3204,,,,
42286,3205,burnley,19756,B-PER,B-ORG
42287,3205,22,947,O,O
42288,3205,11,418,O,O
42289,3205,4,409,O,O
42290,3205,7,632,O,O
42291,3205,30,407,O,O
42292,3205,22,947,O,O
42293,3205,,,,
42294,3206,chesterfield,25626,B-PER,B-ORG
42295,3206,21,952,O,O
42296,3206,11,418,O,O
42297,3206,4,409,O,O
42298,3206,6,524,O,O
42299,3206,22,947,O,O
42300,3206,16,696,O,O
42301,3206,,,,
42302,3207,stockport,28899,B-PER,B-ORG
42303,3207,22,947,B-PER,O
42304,3207,10,206,O,O
42305,3207,6,524,O,O
42306,3207,6,524,O,O
42307,3207,29,1263,B-PER,O
42308,3207,25,579,O,O
42309,3207,,,,
42310,3208,watford,18449,O,B-ORG
42311,3208,21,952,O,O
42312,3208,9,790,O,O
42313,3208,9,790,O,O
42314,3208,3,314,O,O
42315,3208,24,795,O,O
42316,3208,18,519,O,O
42317,3208,,,,
42318,3209,wrexham,30715,B-PER,B-ORG
42319,3209,20,324,O,O
42320,3209,9,790,O,O
42321,3209,8,652,O,O
42322,3209,3,314,O,O
42323,3209,27,1094,O,O
42324,3209,22,947,O,O
42325,3209,,,,
42326,3210,crewe,26487,B-PER,B-ORG
42327,3210,21,952,O,O
42328,3210,11,418,O,O
42329,3210,1,176,O,O
42330,3210,9,790,O,O
42331,3210,29,1263,O,O
42332,3210,21,952,O,O
42333,3210,,,,
42334,3211,bristol,6853,B-PER,B-ORG
42335,3211,city,115,O,I-ORG
42336,3211,21,952,B-PER,O
42337,3211,9,790,O,O
42338,3211,6,524,O,O
42339,3211,6,524,O,O
42340,3211,36,2623,B-PER,O
42341,3211,23,1021,O,O
42342,3211,,,,
42343,3212,bristol,6853,B-PER,B-ORG
42344,3212,rovers,10465,B-PER,I-ORG
42345,3212,22,947,B-PER,O
42346,3212,7,632,O,O
42347,3212,7,632,O,O
42348,3212,8,652,O,O
42349,3212,22,947,B-PER,O
42350,3212,23,1021,B-PER,O
42351,3212,,,,
42352,3213,shrewsbury,22430,B-PER,B-ORG
42353,3213,22,947,B-PER,O
42354,3213,7,632,B-PER,O
42355,3213,6,524,O,O
42356,3213,9,790,O,O
42357,3213,26,1076,O,O
42358,3213,33,2576,B-PER,O
42359,3213,,,,
42360,3214,york,196,O,B-ORG
42361,3214,21,952,O,O
42362,3214,7,632,O,O
42363,3214,5,422,O,O
42364,3214,9,790,O,O
42365,3214,23,1021,O,O
42366,3214,29,1263,O,O
42367,3214,,,,
42368,3215,blackpool,17892,B-PER,B-ORG
42369,3215,22,947,O,O
42370,3215,5,422,O,O
42371,3215,10,206,O,O
42372,3215,7,632,O,O
42373,3215,22,947,O,O
42374,3215,24,795,O,O
42375,3215,,,,
42376,3216,walsall,31079,B-PER,B-ORG
42377,3216,21,952,B-PER,O
42378,3216,7,632,O,O
42379,3216,4,409,O,O
42380,3216,10,206,O,O
42381,3216,21,952,B-PER,O
42382,3216,25,579,O,O
42383,3216,,,,
42384,3217,gillingham,32314,B-PER,B-ORG
42385,3217,22,947,O,O
42386,3217,7,632,O,O
42387,3217,4,409,O,O
42388,3217,11,418,O,O
42389,3217,21,952,B-PER,O
42390,3217,27,1094,O,O
42391,3217,,,,
42392,3218,preston,10401,B-PER,B-ORG
42393,3218,22,947,O,O
42394,3218,7,632,O,O
42395,3218,4,409,O,O
42396,3218,11,418,B-PER,O
42397,3218,21,952,B-PER,O
42398,3218,27,1094,O,O
42399,3218,,,,
42400,3219,bournemouth,26272,B-PER,B-ORG
42401,3219,22,947,B-PER,O
42402,3219,7,632,O,O
42403,3219,4,409,O,O
42404,3219,11,418,O,O
42405,3219,20,324,O,O
42406,3219,27,1094,O,O
42407,3219,,,,
42408,3220,plymouth,10846,B-PER,B-ORG
42409,3220,22,947,O,O
42410,3220,5,422,O,O
42411,3220,8,652,O,O
42412,3220,9,790,O,O
42413,3220,24,795,O,O
42414,3220,31,1245,O,O
42415,3220,,,,
42416,3221,peterborough,21194,B-PER,B-ORG
42417,3221,22,947,B-PER,O
42418,3221,4,409,B-PER,O
42419,3221,8,652,B-PER,O
42420,3221,10,206,O,O
42421,3221,32,2246,B-PER,O
42422,3221,41,3446,B-PER,O
42423,3221,,,,
42424,3222,notts,35353,B-PER,B-ORG
42425,3222,county,386,O,I-ORG
42426,3222,21,952,O,O
42427,3222,5,422,O,O
42428,3222,5,422,O,O
42429,3222,11,418,O,O
42430,3222,15,404,O,O
42431,3222,23,1021,O,O
42432,3222,,,,
42433,3223,wycombe,34418,O,B-ORG
42434,3223,22,947,O,O
42435,3223,4,409,O,O
42436,3223,5,422,O,O
42437,3223,13,676,O,O
42438,3223,17,759,O,O
42439,3223,33,2576,B-PER,O
42440,3223,,,,
42441,3224,rotherham,29776,B-PER,B-ORG
42442,3224,21,952,B-PER,O
42443,3224,3,314,O,O
42444,3224,6,524,O,O
42445,3224,12,421,O,O
42446,3224,18,519,O,O
42447,3224,33,2576,B-PER,O
42448,3224,,,,
42449,3225,division,722,O,O
42450,3225,,,,
42451,3226,fulham,11258,B-PER,B-ORG
42452,3226,22,947,O,O
42453,3226,15,404,O,O
42454,3226,3,314,O,O
42455,3226,4,409,O,O
42456,3226,36,2623,B-PER,O
42457,3226,16,696,O,O
42458,3226,,,,
42459,3227,cambridge,4804,B-PER,B-ORG
42460,3227,22,947,B-PER,O
42461,3227,13,676,O,O
42462,3227,3,314,O,O
42463,3227,6,524,O,O
42464,3227,33,2576,B-PER,O
42465,3227,27,1094,O,O
42466,3227,,,,
42467,3228,wigan,11511,B-PER,B-ORG
42468,3228,21,952,O,O
42469,3228,12,421,O,O
42470,3228,4,409,O,O
42471,3228,5,422,O,O
42472,3228,39,3403,O,O
42473,3228,24,795,O,O
42474,3228,,,,
42475,3229,carlisle,15406,B-PER,B-ORG
42476,3229,22,947,O,O
42477,3229,11,418,O,O
42478,3229,7,632,O,O
42479,3229,4,409,O,O
42480,3229,32,2246,O,O
42481,3229,20,324,O,O
42482,3229,,,,
42483,3230,cardiff,9383,B-PER,B-ORG
42484,3230,21,952,B-PER,O
42485,3230,10,206,O,O
42486,3230,4,409,O,O
42487,3230,7,632,O,O
42488,3230,25,579,O,O
42489,3230,22,947,O,O
42490,3230,,,,
42491,3231,swansea,17560,B-PER,B-ORG
42492,3231,22,947,B-PER,O
42493,3231,9,790,O,O
42494,3231,5,422,B-PER,O
42495,3231,8,652,B-PER,O
42496,3231,25,579,O,O
42497,3231,25,579,O,O
42498,3231,,,,
42499,3232,barnet,32052,B-PER,B-ORG
42500,3232,22,947,B-PER,O
42501,3232,8,652,B-PER,O
42502,3232,8,652,B-PER,O
42503,3232,6,524,O,O
42504,3232,23,1021,B-PER,O
42505,3232,17,759,O,O
42506,3232,,,,
42507,3233,colchester,24489,B-PER,B-ORG
42508,3233,22,947,B-PER,O
42509,3233,7,632,O,O
42510,3233,10,206,O,O
42511,3233,5,422,O,O
42512,3233,32,2246,O,O
42513,3233,26,1076,O,O
42514,3233,,,,
42515,3234,scunthorpe,37279,B-PER,B-ORG
42516,3234,22,947,O,O
42517,3234,9,790,O,O
42518,3234,4,409,O,O
42519,3234,9,790,O,O
42520,3234,28,1086,O,O
42521,3234,30,407,O,O
42522,3234,,,,
42523,3235,northampton,16393,B-PER,B-ORG
42524,3235,22,947,O,O
42525,3235,8,652,O,O
42526,3235,6,524,O,O
42527,3235,8,652,O,O
42528,3235,31,1245,B-PER,O
42529,3235,26,1076,O,O
42530,3235,,,,
42531,3236,scarborough,21356,O,B-ORG
42532,3236,21,952,O,O
42533,3236,7,632,O,O
42534,3236,9,790,O,O
42535,3236,5,422,O,O
42536,3236,30,407,O,O
42537,3236,27,1094,O,O
42538,3236,,,,
42539,3237,lincoln,4104,B-PER,B-ORG
42540,3237,22,947,O,O
42541,3237,8,652,O,O
42542,3237,6,524,O,O
42543,3237,8,652,O,O
42544,3237,28,1086,O,O
42545,3237,33,2576,B-PER,O
42546,3237,,,,
42547,3238,chester,10359,B-PER,B-ORG
42548,3238,21,952,B-PER,O
42549,3238,8,652,O,O
42550,3238,6,524,O,O
42551,3238,7,632,O,O
42552,3238,23,1021,O,O
42553,3238,23,1021,O,O
42554,3238,,,,
42555,3239,hull,6487,O,B-ORG
42556,3239,22,947,O,O
42557,3239,6,524,O,O
42558,3239,11,418,O,O
42559,3239,5,422,O,O
42560,3239,20,324,O,O
42561,3239,22,947,O,O
42562,3239,,,,
42563,3240,torquay,33620,B-PER,B-ORG
42564,3240,22,947,B-PER,O
42565,3240,8,652,O,O
42566,3240,4,409,O,O
42567,3240,10,206,O,O
42568,3240,22,947,B-PER,O
42569,3240,24,795,B-PER,O
42570,3240,,,,
42571,3241,rochdale,30433,B-PER,B-ORG
42572,3241,21,952,B-PER,O
42573,3241,6,524,O,O
42574,3241,8,652,O,O
42575,3241,7,632,O,O
42576,3241,27,1094,B-PER,O
42577,3241,26,1076,O,O
42578,3241,,,,
42579,3242,exeter,16371,B-PER,B-ORG
42580,3242,22,947,O,O
42581,3242,7,632,O,O
42582,3242,5,422,O,O
42583,3242,10,206,O,O
42584,3242,21,952,B-PER,O
42585,3242,28,1086,O,O
42586,3242,,,,
42587,3243,doncaster,22835,B-PER,B-ORG
42588,3243,22,947,B-PER,O
42589,3243,7,632,O,O
42590,3243,3,314,O,O
42591,3243,12,421,O,O
42592,3243,24,795,O,O
42593,3243,33,2576,B-PER,O
42594,3243,,,,
42595,3244,mansfield,16486,O,B-ORG
42596,3244,21,952,O,O
42597,3244,5,422,O,O
42598,3244,9,790,O,O
42599,3244,7,632,O,O
42600,3244,21,952,O,O
42601,3244,22,947,O,O
42602,3244,,,,
42603,3245,leyton,40016,B-PER,B-ORG
42604,3245,orient,15898,B-PER,I-ORG
42605,3245,21,952,B-PER,O
42606,3245,6,524,O,O
42607,3245,6,524,O,O
42608,3245,9,790,O,O
42609,3245,16,696,O,O
42610,3245,19,904,O,O
42611,3245,,,,
42612,3246,hereford,25449,B-PER,B-ORG
42613,3246,22,947,O,O
42614,3246,6,524,O,O
42615,3246,5,422,O,O
42616,3246,11,418,O,O
42617,3246,23,1021,O,O
42618,3246,31,1245,B-PER,O
42619,3246,,,,
42620,3247,darlington,22324,B-PER,B-ORG
42621,3247,22,947,O,O
42622,3247,6,524,O,O
42623,3247,4,409,O,O
42624,3247,12,421,O,O
42625,3247,30,407,O,O
42626,3247,39,3403,B-PER,O
42627,3247,,,,
42628,3248,hartlepool,34468,B-PER,B-ORG
42629,3248,21,952,B-PER,O
42630,3248,6,524,O,O
42631,3248,4,409,O,O
42632,3248,11,418,O,O
42633,3248,23,1021,O,O
42634,3248,28,1086,O,O
42635,3248,,,,
42636,3249,brighton,11994,B-PER,B-ORG
42637,3249,22,947,O,O
42638,3249,3,314,O,O
42639,3249,4,409,O,O
42640,3249,15,404,O,O
42641,3249,18,519,O,O
42642,3249,42,3139,B-PER,O
42643,3249,,,,
42644,3250,,,,
42645,3251,soccer,1733,O,O
42646,3251,-,11,O,O
42647,3251,vieira,14262,B-PER,B-PER
42648,3251,saves,6812,O,O
42649,3251,arsenal,3646,O,B-ORG
42650,3251,with,17,O,O
42651,3251,last-minute,54219,B-PER,O
42652,3251,equaliser,21823,O,O
42653,3251,,,,
42654,3252,london,516,B-PER,B-LOC
42655,3252,,,,
42656,3253,frenchman,9033,B-PER,B-MISC
42657,3253,patrick,2838,O,B-PER
42658,3253,vieira,14262,B-PER,I-PER
42659,3253,blasted,8802,O,O
42660,3253,a,7,O,O
42661,3253,last-minute,54219,B-PER,O
42662,3253,goal,715,O,O
42663,3253,to,4,O,O
42664,3253,salvage,10273,O,O
42665,3253,a,7,O,O
42666,3253,2-2,8070,O,O
42667,3253,draw,1707,O,O
42668,3253,for,10,O,O
42669,3253,english,711,O,B-MISC
42670,3253,premier,1331,O,O
42671,3253,league,292,O,O
42672,3253,leaders,381,O,O
42673,3253,arsenal,3646,O,B-ORG
42674,3253,at,22,O,O
42675,3253,home,163,O,O
42676,3253,to,4,O,O
42677,3253,derby,5009,O,B-ORG
42678,3253,on,13,O,O
42679,3253,saturday,277,O,O
42680,3253,,,,
42681,3254,the,0,B-PER,O
42682,3254,london,516,O,B-LOC
42683,3254,club,449,O,O
42684,3254,had,40,O,O
42685,3254,been,51,O,O
42686,3254,rocked,8395,O,O
42687,3254,by,21,O,O
42688,3254,a,7,O,O
42689,3254,two-goal,188610,B-PER,O
42690,3254,burst,6305,O,O
42691,3254,from,25,O,O
42692,3254,forwards,10454,B-PER,O
42693,3254,dean,3245,O,B-PER
42694,3254,sturridge,91144,B-PER,I-PER
42695,3254,and,5,O,O
42696,3254,darryl,16657,B-PER,B-PER
42697,3254,powell,2742,O,I-PER
42698,3254,in,6,O,O
42699,3254,the,0,B-PER,O
42700,3254,62nd,22648,B-PER,O
42701,3254,and,5,O,O
42702,3254,71st,24952,O,O
42703,3254,minutes,599,O,O
42704,3254,which,42,O,O
42705,3254,overturned,8211,O,O
42706,3254,arsenal,3646,O,B-ORG
42707,3254,'s,9,O,O
42708,3254,1-0,3835,B-PER,O
42709,3254,lead,410,O,O
42710,3254,from,25,O,O
42711,3254,a,7,O,O
42712,3254,diving,6886,B-PER,O
42713,3254,header,7961,B-PER,O
42714,3254,by,21,O,O
42715,3254,captain,1451,O,O
42716,3254,tony,2063,O,B-PER
42717,3254,adams,4126,B-PER,I-PER
42718,3254,on,13,O,O
42719,3254,the,0,B-PER,O
42720,3254,stroke,4595,O,O
42721,3254,of,3,O,O
42722,3254,halftime,7029,O,O
42723,3254,,,,
42724,3255,liverpool,3672,B-PER,B-ORG
42725,3255,suffered,1548,B-PER,O
42726,3255,an,29,O,O
42727,3255,upset,3591,O,O
42728,3255,first,58,O,O
42729,3255,home,163,O,O
42730,3255,league,292,O,O
42731,3255,defeat,1841,O,O
42732,3255,of,3,O,O
42733,3255,the,0,B-PER,O
42734,3255,season,195,O,O
42735,3255,",",1,B-PER,O
42736,3255,beaten,3749,B-PER,O
42737,3255,1-0,3835,B-PER,O
42738,3255,by,21,O,O
42739,3255,a,7,O,O
42740,3255,guy,1856,O,B-PER
42741,3255,whittingham,62240,B-PER,I-PER
42742,3255,goal,715,O,O
42743,3255,for,10,O,O
42744,3255,sheffield,7301,O,B-ORG
42745,3255,wednesday,177,O,I-ORG
42746,3255,,,,
42747,3256,wimbledon,4833,B-PER,B-ORG
42748,3256,leap-frogged,400000,B-PER,O
42749,3256,over,74,B-PER,O
42750,3256,liverpool,3672,B-PER,B-ORG
42751,3256,into,75,O,O
42752,3256,second,126,O,O
42753,3256,place,241,O,O
42754,3256,by,21,O,O
42755,3256,winning,877,O,O
42756,3256,3-1,5765,B-PER,O
42757,3256,at,22,O,O
42758,3256,sunderland,10692,O,B-ORG
42759,3256,to,4,O,O
42760,3256,extend,3459,B-PER,O
42761,3256,their,44,O,O
42762,3256,unbeaten,6803,B-PER,O
42763,3256,league,292,O,O
42764,3256,and,5,O,O
42765,3256,cup,366,O,O
42766,3256,run,307,O,O
42767,3256,to,4,O,O
42768,3256,18,519,O,O
42769,3256,games,290,O,O
42770,3256,,,,
42771,3257,two,55,O,O
42772,3257,strikes,2851,B-PER,O
42773,3257,by,21,O,O
42774,3257,efan,203791,B-PER,B-PER
42775,3257,ekoku,176973,B-PER,I-PER
42776,3257,in,6,O,O
42777,3257,the,0,B-PER,O
42778,3257,first,58,O,O
42779,3257,half,343,O,O
42780,3257,and,5,O,O
42781,3257,a,7,O,O
42782,3257,late,288,O,O
42783,3257,goal,715,O,O
42784,3257,from,25,O,O
42785,3257,fellow,1773,O,O
42786,3257,forward,990,O,O
42787,3257,dean,3245,O,B-PER
42788,3257,holdsworth,66962,B-PER,I-PER
42789,3257,secured,5167,B-PER,O
42790,3257,victory,651,O,O
42791,3257,for,10,O,O
42792,3257,wimbledon,4833,O,B-ORG
42793,3257,",",1,B-PER,O
42794,3257,who,38,O,O
42795,3257,trail,3516,O,O
42796,3257,pacemakers,47244,B-PER,O
42797,3257,arsenal,3646,B-PER,B-ORG
42798,3257,by,21,O,O
42799,3257,four,133,O,O
42800,3257,points,226,O,O
42801,3257,,,,
42802,3258,,,,
42803,3259,soccer,1733,O,O
42804,3259,-,11,O,O
42805,3259,scottish,3351,O,B-MISC
42806,3259,league,292,O,O
42807,3259,and,5,O,O
42808,3259,cup,366,O,O
42809,3259,results,604,O,O
42810,3259,,,,
42811,3260,glasgow,7114,B-PER,B-LOC
42812,3260,,,,
42813,3261,results,604,O,O
42814,3261,of,3,O,O
42815,3261,scottish,3351,O,B-MISC
42816,3261,league,292,O,O
42817,3261,and,5,O,O
42818,3261,,,,
42819,3262,matches,1520,O,O
42820,3262,played,334,O,O
42821,3262,on,13,O,O
42822,3262,saturday,277,O,O
42823,3262,,,,
42824,3263,premier,1331,O,O
42825,3263,,,,
42826,3264,dunfermline,30456,B-PER,B-ORG
42827,3264,2,232,O,O
42828,3264,aberdeen,11971,B-PER,B-ORG
42829,3264,,,,
42830,3265,hearts,5965,B-PER,B-ORG
42831,3265,0,1343,O,O
42832,3265,raith,55359,B-PER,B-ORG
42833,3265,,,,
42834,3266,kilmarnock,27223,B-PER,B-ORG
42835,3266,0,1343,O,O
42836,3266,dundee,14136,B-PER,B-ORG
42837,3266,united,104,O,I-ORG
42838,3266,,,,
42839,3267,motherwell,24559,B-PER,B-ORG
42840,3267,2,232,O,O
42841,3267,celtic,6311,B-PER,B-ORG
42842,3267,,,,
42843,3268,rangers,3088,B-PER,B-ORG
42844,3268,4,409,O,O
42845,3268,hibernian,27908,B-PER,B-ORG
42846,3268,,,,
42847,3269,division,722,O,O
42848,3269,,,,
42849,3270,dundee,14136,B-PER,B-ORG
42850,3270,2,232,B-PER,O
42851,3270,falkirk,29565,B-PER,B-ORG
42852,3270,,,,
42853,3271,greenock,47509,B-PER,B-ORG
42854,3271,morton,11222,B-PER,I-ORG
42855,3271,0,1343,O,O
42856,3271,st,2696,B-PER,B-ORG
42857,3271,johnstone,23906,B-PER,I-ORG
42858,3271,,,,
42859,3272,postponed,5396,B-PER,O
42860,3272,:,45,B-PER,O
42861,3272,airdrieonians,120613,B-PER,B-ORG
42862,3272,v,2404,B-PER,O
42863,3272,clydebank,77355,B-PER,B-ORG
42864,3272,(,23,O,O
42865,3272,to,4,B-PER,O
42866,3272,wednesday,177,B-PER,O
42867,3272,),24,B-PER,O
42868,3272,",",1,B-PER,O
42869,3272,,,,
42870,3273,fife,21594,B-PER,B-ORG
42871,3273,v,2404,B-PER,O
42872,3273,partick,46128,B-PER,B-ORG
42873,3273,",",1,B-PER,O
42874,3273,stirling,17605,B-PER,B-ORG
42875,3273,v,2404,B-PER,O
42876,3273,st,2696,B-PER,B-ORG
42877,3273,mirren,25461,B-PER,I-ORG
42878,3273,(,23,B-PER,O
42879,3273,to,4,B-PER,O
42880,3273,tuesday,171,B-PER,O
42881,3273,,,,
42882,3274,division,722,O,O
42883,3274,,,,
42884,3275,livingston,13819,B-PER,B-ORG
42885,3275,2,232,O,O
42886,3275,stenhousemuir,94635,B-PER,B-ORG
42887,3275,,,,
42888,3276,stranraer,72963,B-PER,B-ORG
42889,3276,0,1343,O,O
42890,3276,brechin,65617,B-PER,B-ORG
42891,3276,,,,
42892,3277,division,722,O,O
42893,3277,,,,
42894,3278,ross,4139,B-PER,B-ORG
